name,id,card_id,image_url,rarity
Dreepy,3365,swsh2-89,https://assets.tcgdex.net/pt/swsh/swsh2/89,1
Qwilfish de Hisui,3366,swsh10-089,https://assets.tcgdex.net/pt/swsh/swsh10/089,2
Plusle,3367,swsh8-89,https://assets.tcgdex.net/pt/swsh/swsh8/89,1
Zubat,3368,swsh5-89,https://assets.tcgdex.net/pt/swsh/swsh5/89,1
Aggron,3369,swsh12.5-089,https://assets.tcgdex.net/pt/swsh/swsh12.5/089,3
Rhyhorn,3370,swsh11-089,https://assets.tcgdex.net/pt/swsh/swsh11/089,2
Sinistea,3371,swsh1-89,https://assets.tcgdex.net/pt/swsh/swsh1/89,1
Zorua,3372,xy8-89,https://assets.tcgdex.net/pt/xy/xy8/89,1
Raticate TURBO,3373,xy9-89,https://assets.tcgdex.net/pt/xy/xy9/89,2
Cinccino,3374,xy10-89,https://assets.tcgdex.net/pt/xy/xy10/89,2
Persian,3375,xy11-89,https://assets.tcgdex.net/pt/xy/xy11/89,2
Wigglytuff,3376,xy1-89,https://assets.tcgdex.net/pt/xy/xy1/89,2
Hoopa EX,3377,xy7-89,https://assets.tcgdex.net/pt/xy/xy7/89,3
Fletchling,3378,xy4-89,https://assets.tcgdex.net/pt/xy/xy4/89,1
Drilbur,3379,xy5-89,https://assets.tcgdex.net/pt/xy/xy5/89,1
Spoink,3380,sv03-090,https://assets.tcgdex.net/pt/sv/sv03/090,1
Shellder,3381,sv03.5-090,https://assets.tcgdex.net/pt/sv/sv03.5/090,1
Gothita,3382,sv02-090,https://assets.tcgdex.net/pt/sv/sv02/090,1
Lycanroc,3383,sv05-090,https://assets.tcgdex.net/pt/sv/sv05/090,2
Koraidon,3384,sv07-090,https://assets.tcgdex.net/pt/sv/sv07/090,2
Sandygast,3385,sv08-090,https://assets.tcgdex.net/pt/sv/sv08/090,2
Drifblim,3386,sv01-090,https://assets.tcgdex.net/pt/sv/sv01/090,2
Onix,3387,sv04-090,https://assets.tcgdex.net/pt/sv/sv04/090,2
Okidogi ex,3388,sv06.5-090,https://assets.tcgdex.net/pt/sv/sv06.5/090,4
Slurpuff,3389,sv06-090,https://assets.tcgdex.net/pt/sv/sv06/090,2
Seismitoad,3390,swsh7-90,https://assets.tcgdex.net/pt/swsh/swsh7/90,3
Vibrava,3391,swsh3-90,https://assets.tcgdex.net/pt/swsh/swsh3/90,2
Riolu,3392,swsh4-90,https://assets.tcgdex.net/pt/swsh/swsh4/90,1
Sandaconda VMAX,3393,swsh6-90,https://assets.tcgdex.net/pt/swsh/swsh6/90,5
Purrloin,3394,swsh9-090,https://assets.tcgdex.net/pt/swsh/swsh9/090,1
Arcanine de Hisui V,3395,swsh12-090,https://assets.tcgdex.net/pt/swsh/swsh12/090,4
Drakloak,3396,swsh2-90,https://assets.tcgdex.net/pt/swsh/swsh2/90,2
Overqwil de Hisui,3397,swsh10-090,https://assets.tcgdex.net/pt/swsh/swsh10/090,2
Minun,3398,swsh8-90,https://assets.tcgdex.net/pt/swsh/swsh8/90,1
Golbat,3399,swsh5-90,https://assets.tcgdex.net/pt/swsh/swsh5/90,2
Metang,3400,swsh12.5-090,https://assets.tcgdex.net/pt/swsh/swsh12.5/090,2
Rhydon,3401,swsh11-090,https://assets.tcgdex.net/pt/swsh/swsh11/090,2
Polteageist,3402,swsh1-90,https://assets.tcgdex.net/pt/swsh/swsh1/90,1
Zorua,3403,xy8-90,https://assets.tcgdex.net/pt/xy/xy8/90,1
Dunsparce,3404,xy9-90,https://assets.tcgdex.net/pt/xy/xy9/90,1
Aipom,3405,xy11-90,https://assets.tcgdex.net/pt/xy/xy11/90,1
Wigglytuff,3406,xy1-90,https://assets.tcgdex.net/pt/xy/xy1/90,2
Machamp EX,3407,xy7-90,https://assets.tcgdex.net/pt/xy/xy7/90,3
Furfrou,3408,xy4-90,https://assets.tcgdex.net/pt/xy/xy4/90,2
Diggersby,3409,xy5-90,https://assets.tcgdex.net/pt/xy/xy5/90,2
Grumpig,3410,sv03-091,https://assets.tcgdex.net/pt/sv/sv03/091,2
Cloyster,3411,sv03.5-091,https://assets.tcgdex.net/pt/sv/sv03.5/091,2
Gothorita,3412,sv02-091,https://assets.tcgdex.net/pt/sv/sv02/091,2
Mudbray,3413,sv05-091,https://assets.tcgdex.net/pt/sv/sv05/091,2
Gulpin,3414,sv07-091,https://assets.tcgdex.net/pt/sv/sv07/091,1
Palossand ex,3415,sv08-091,https://assets.tcgdex.net/pt/sv/sv08/091,4
Flabébé,3416,sv01-091,https://assets.tcgdex.net/pt/sv/sv01/091,1
Gligar,3417,sv04-091,https://assets.tcgdex.net/pt/sv/sv04/091,1
Munkidori ex,3418,sv06.5-091,https://assets.tcgdex.net/pt/sv/sv06.5/091,3
Sandygast,3419,sv06-091,https://assets.tcgdex.net/pt/sv/sv06/091,2
Lycanroc V,3420,swsh7-91,https://assets.tcgdex.net/pt/swsh/swsh7/91,3
Flygon,3421,swsh3-91,https://assets.tcgdex.net/pt/swsh/swsh3/91,2
Drilbur,3422,swsh4-91,https://assets.tcgdex.net/pt/swsh/swsh4/91,1
Clobbopus,3423,swsh6-91,https://assets.tcgdex.net/pt/swsh/swsh6/91,1
Liepard,3424,swsh9-091,https://assets.tcgdex.net/pt/swsh/swsh9/091,2
Phanpy,3425,swsh12-091,https://assets.tcgdex.net/pt/swsh/swsh12/091,2
Dragapult,3426,swsh2-91,https://assets.tcgdex.net/pt/swsh/swsh2/91,2
Overqwil de Hisui,3427,swsh10-091,https://assets.tcgdex.net/pt/swsh/swsh10/091,2
Shinx,3428,swsh8-91,https://assets.tcgdex.net/pt/swsh/swsh8/91,1
Crobat,3429,swsh5-91,https://assets.tcgdex.net/pt/swsh/swsh5/91,2
Pawniard,3430,swsh12.5-091,https://assets.tcgdex.net/pt/swsh/swsh12.5/091,1
Rhyperior,3431,swsh11-091,https://assets.tcgdex.net/pt/swsh/swsh11/091,3
Indeedee V,3432,swsh1-91,https://assets.tcgdex.net/pt/swsh/swsh1/91,3
Zoroark,3433,xy8-91,https://assets.tcgdex.net/pt/xy/xy8/91,2
Stantler,3434,xy9-91,https://assets.tcgdex.net/pt/xy/xy9/91,2
Ambipom,3435,xy11-91,https://assets.tcgdex.net/pt/xy/xy11/91,2
Mr. Mime,3436,xy1-91,https://assets.tcgdex.net/pt/xy/xy1/91,2
Tyranitar EX,3437,xy7-91,https://assets.tcgdex.net/pt/xy/xy7/91,3
Sharpedo EX,3438,xy5-91,https://assets.tcgdex.net/pt/xy/xy5/91,3
Lunatone,3439,sv03-092,https://assets.tcgdex.net/pt/sv/sv03/092,2
Gastly,3440,sv03.5-092,https://assets.tcgdex.net/pt/sv/sv03.5/092,1
Gothitelle,3441,sv02-092,https://assets.tcgdex.net/pt/sv/sv02/092,2
Oddish,3442,sv04.5-092,https://assets.tcgdex.net/pt/sv/sv04.5/092,1
Mudsdale,3443,sv05-092,https://assets.tcgdex.net/pt/sv/sv05/092,2
Swalot,3444,sv07-092,https://assets.tcgdex.net/pt/sv/sv07/092,2
Tapu Lele,3445,sv08-092,https://assets.tcgdex.net/pt/sv/sv08/092,2
Floette,3446,sv01-092,https://assets.tcgdex.net/pt/sv/sv01/092,1
Gliscor,3447,sv04-092,https://assets.tcgdex.net/pt/sv/sv04/092,2
Fezandipiti ex,3448,sv06.5-092,https://assets.tcgdex.net/pt/sv/sv06.5/092,3
Palossand,3449,sv06-092,https://assets.tcgdex.net/pt/sv/sv06/092,2
Lycanroc VMAX,3450,swsh7-92,https://assets.tcgdex.net/pt/swsh/swsh7/92,5
Solrock,3451,swsh3-92,https://assets.tcgdex.net/pt/swsh/swsh3/92,2
Terrakion,3452,swsh4-92,https://assets.tcgdex.net/pt/swsh/swsh4/92,2
Grapploct,3453,swsh6-92,https://assets.tcgdex.net/pt/swsh/swsh6/92,2
Impidimp,3454,swsh9-092,https://assets.tcgdex.net/pt/swsh/swsh9/092,1
Donphan,3455,swsh12-092,https://assets.tcgdex.net/pt/swsh/swsh12/092,2
Dragapult V,3456,swsh2-92,https://assets.tcgdex.net/pt/swsh/swsh2/92,3
Sneasel de Hisui,3457,swsh10-092,https://assets.tcgdex.net/pt/swsh/swsh10/092,1
Luxio,3458,swsh8-92,https://assets.tcgdex.net/pt/swsh/swsh8/92,2
Slowbro de Galar,3459,swsh5-92,https://assets.tcgdex.net/pt/swsh/swsh5/92,2
Pawniard,3460,swsh12.5-092,https://assets.tcgdex.net/pt/swsh/swsh12.5/092,1
Aerodactyl V,3461,swsh11-092,https://assets.tcgdex.net/pt/swsh/swsh11/092,3
Diglett,3462,swsh1-92,https://assets.tcgdex.net/pt/swsh/swsh1/92,1
Zoroark TURBO,3463,xy8-92,https://assets.tcgdex.net/pt/xy/xy8/92,2
Ho-Oh EX,3464,xy9-92,https://assets.tcgdex.net/pt/xy/xy9/92,3
Rufflet,3465,xy11-92,https://assets.tcgdex.net/pt/xy/xy11/92,1
Spritzee,3466,xy1-92,https://assets.tcgdex.net/pt/xy/xy1/92,1
M-Tyranitar EX,3467,xy7-92,https://assets.tcgdex.net/pt/xy/xy7/92,4
Crawdaunt,3468,xy5-92,https://assets.tcgdex.net/pt/xy/xy5/92,2
Solrock,3469,sv03-093,https://assets.tcgdex.net/pt/sv/sv03/093,2
Haunter,3470,sv03.5-093,https://assets.tcgdex.net/pt/sv/sv03.5/093,2
Dedenne ex,3471,sv02-093,https://assets.tcgdex.net/pt/sv/sv02/093,3
Gloom,3472,sv04.5-093,https://assets.tcgdex.net/pt/sv/sv04.5/093,1
Rolycoly,3473,sv05-093,https://assets.tcgdex.net/pt/sv/sv05/093,2
Pangoro,3474,sv07-093,https://assets.tcgdex.net/pt/sv/sv07/093,2
Indeedee,3475,sv08-093,https://assets.tcgdex.net/pt/sv/sv08/093,2
Florges,3476,sv01-093,https://assets.tcgdex.net/pt/sv/sv01/093,2
Groudon,3477,sv04-093,https://assets.tcgdex.net/pt/sv/sv04/093,2
Pecharunt ex,3478,sv06.5-093,https://assets.tcgdex.net/pt/sv/sv06.5/093,3
Enamorus,3479,sv06-093,https://assets.tcgdex.net/pt/sv/sv06/093,2
Moltres de Galar,3480,swsh7-93,https://assets.tcgdex.net/pt/swsh/swsh7/93,2
Hippopotas,3481,swsh3-93,https://assets.tcgdex.net/pt/swsh/swsh3/93,2
Zygarde,3482,swsh4-93,https://assets.tcgdex.net/pt/swsh/swsh4/93,2
Kubfu,3483,swsh6-93,https://assets.tcgdex.net/pt/swsh/swsh6/93,1
Morgrem,3484,swsh9-093,https://assets.tcgdex.net/pt/swsh/swsh9/093,2
Baltoy,3485,swsh12-093,https://assets.tcgdex.net/pt/swsh/swsh12/093,1
Dragapult VMAX,3486,swsh2-93,https://assets.tcgdex.net/pt/swsh/swsh2/93,5
Sneasler de Hisui,3487,swsh10-093,https://assets.tcgdex.net/pt/swsh/swsh10/093,2
Luxray,3488,swsh8-93,https://assets.tcgdex.net/pt/swsh/swsh8/93,3
Murkrow,3489,swsh5-93,https://assets.tcgdex.net/pt/swsh/swsh5/93,1
Bisharp,3490,swsh12.5-093,https://assets.tcgdex.net/pt/swsh/swsh12.5/093,2
Aerodactyl V-ASTRO,3491,swsh11-093,https://assets.tcgdex.net/pt/swsh/swsh11/093,4
Dugtrio,3492,swsh1-93,https://assets.tcgdex.net/pt/swsh/swsh1/93,2
Inkay,3493,xy8-93,https://assets.tcgdex.net/pt/xy/xy8/93,1
Glameow,3494,xy9-93,https://assets.tcgdex.net/pt/xy/xy9/93,1
Braviary,3495,xy11-93,https://assets.tcgdex.net/pt/xy/xy11/93,2
Aromatisse,3496,xy1-93,https://assets.tcgdex.net/pt/xy/xy1/93,2
Giratina EX,3497,xy7-93,https://assets.tcgdex.net/pt/xy/xy7/93,3
Aggron EX,3498,xy5-93,https://assets.tcgdex.net/pt/xy/xy5/93,3
Baltoy,3499,sv03-094,https://assets.tcgdex.net/pt/sv/sv03/094,1
Gengar,3500,sv03.5-094,https://assets.tcgdex.net/pt/sv/sv03.5/094,2
Oranguru,3501,sv02-094,https://assets.tcgdex.net/pt/sv/sv02/094,2
Vileplume,3502,sv04.5-094,https://assets.tcgdex.net/pt/sv/sv04.5/094,2
Carkol,3503,sv05-094,https://assets.tcgdex.net/pt/sv/sv05/094,2
Impidimp,3504,sv07-094,https://assets.tcgdex.net/pt/sv/sv07/094,1
Flittle,3505,sv08-094,https://assets.tcgdex.net/pt/sv/sv08/094,1
Dedenne,3506,sv01-094,https://assets.tcgdex.net/pt/sv/sv01/094,1
Gible,3507,sv04-094,https://assets.tcgdex.net/pt/sv/sv04/094,1
Cauda Brado ex,3508,sv06-094,https://assets.tcgdex.net/pt/sv/sv06/094,3
Umbreon V,3509,swsh7-94,https://assets.tcgdex.net/pt/swsh/swsh7/94,3
Hippowdon,3510,swsh3-94,https://assets.tcgdex.net/pt/swsh/swsh3/94,2
Rockruff,3511,swsh4-94,https://assets.tcgdex.net/pt/swsh/swsh4/94,1
Koffing,3512,swsh6-94,https://assets.tcgdex.net/pt/swsh/swsh6/94,1
Grimmsnarl,3513,swsh9-094,https://assets.tcgdex.net/pt/swsh/swsh9/094,3
Claydol,3514,swsh12-094,https://assets.tcgdex.net/pt/swsh/swsh12/094,2
Farfetch'd de Galar,3515,swsh2-94,https://assets.tcgdex.net/pt/swsh/swsh2/94,2
Sneasler de Hisui V,3516,swsh10-094,https://assets.tcgdex.net/pt/swsh/swsh10/094,3
Rotom,3517,swsh8-94,https://assets.tcgdex.net/pt/swsh/swsh8/94,2
Honchkrow,3518,swsh5-94,https://assets.tcgdex.net/pt/swsh/swsh5/94,2
Zacian,3519,swsh12.5-094,https://assets.tcgdex.net/pt/swsh/swsh12.5/094,2
Sudowoodo,3520,swsh11-094,https://assets.tcgdex.net/pt/swsh/swsh11/094,2
Hitmonlee,3521,swsh1-94,https://assets.tcgdex.net/pt/swsh/swsh1/94,2
Yveltal,3522,xy8-94,https://assets.tcgdex.net/pt/xy/xy8/94,2
Purugly,3523,xy9-94,https://assets.tcgdex.net/pt/xy/xy9/94,2
Fletchling,3524,xy11-94,https://assets.tcgdex.net/pt/xy/xy11/94,1
Swirlix,3525,xy1-94,https://assets.tcgdex.net/pt/xy/xy1/94,1
Lugia EX,3526,xy7-94,https://assets.tcgdex.net/pt/xy/xy7/94,3
M-Aggron EX,3527,xy5-94,https://assets.tcgdex.net/pt/xy/xy5/94,4
Claydol,3528,sv03-095,https://assets.tcgdex.net/pt/sv/sv03/095,2
Onix,3529,sv03.5-095,https://assets.tcgdex.net/pt/sv/sv03.5/095,2
Sandygast,3530,sv02-095,https://assets.tcgdex.net/pt/sv/sv02/095,2
Scyther,3531,sv04.5-095,https://assets.tcgdex.net/pt/sv/sv04.5/095,2
Coalossal,3532,sv05-095,https://assets.tcgdex.net/pt/sv/sv05/095,3
Morgrem,3533,sv07-095,https://assets.tcgdex.net/pt/sv/sv07/095,2
Espathra,3534,sv08-095,https://assets.tcgdex.net/pt/sv/sv08/095,2
Dedenne,3535,sv01-095,https://assets.tcgdex.net/pt/sv/sv01/095,1
Gabite,3536,sv04-095,https://assets.tcgdex.net/pt/sv/sv04/095,2
Pecharunt ex,3537,sv06.5-095,https://assets.tcgdex.net/pt/sv/sv06.5/095,3
Munkidori,3538,sv06-095,https://assets.tcgdex.net/pt/sv/sv06/095,2
Umbreon VMAX,3539,swsh7-95,https://assets.tcgdex.net/pt/swsh/swsh7/95,5
Rhyperior V,3540,swsh3-95,https://assets.tcgdex.net/pt/swsh/swsh3/95,4
Lycanroc,3541,swsh4-95,https://assets.tcgdex.net/pt/swsh/swsh4/95,2
Weezing,3542,swsh6-95,https://assets.tcgdex.net/pt/swsh/swsh6/95,2
Morpeko V,3543,swsh9-095,https://assets.tcgdex.net/pt/swsh/swsh9/095,3
Anorith,3544,swsh12-095,https://assets.tcgdex.net/pt/swsh/swsh12/095,2
Sirfetch'd de Galar,3545,swsh2-95,https://assets.tcgdex.net/pt/swsh/swsh2/95,2
Poochyena,3546,swsh10-095,https://assets.tcgdex.net/pt/swsh/swsh10/095,1
Tynamo,3547,swsh8-95,https://assets.tcgdex.net/pt/swsh/swsh8/95,1
Houndour,3548,swsh5-95,https://assets.tcgdex.net/pt/swsh/swsh5/95,1
Zacian V,3549,swsh12.5-095,https://assets.tcgdex.net/pt/swsh/swsh12.5/095,3
Gligar,3550,swsh11-095,https://assets.tcgdex.net/pt/swsh/swsh11/095,1
Hitmonchan,3551,swsh1-95,https://assets.tcgdex.net/pt/swsh/swsh1/95,2
Bronzor,3552,xy8-95,https://assets.tcgdex.net/pt/xy/xy8/95,1
Furfrou,3553,xy9-95,https://assets.tcgdex.net/pt/xy/xy9/95,2
Fletchinder,3554,xy11-95,https://assets.tcgdex.net/pt/xy/xy11/95,1
Slurpuff,3555,xy1-95,https://assets.tcgdex.net/pt/xy/xy1/95,2
Probopass,3556,xy5-95,https://assets.tcgdex.net/pt/xy/xy5/95,2
Vespiquen ex,3557,sv03-096,https://assets.tcgdex.net/pt/sv/sv03/096,4
Drowzee,3558,sv03.5-096,https://assets.tcgdex.net/pt/sv/sv03.5/096,2
Palossand,3559,sv02-096,https://assets.tcgdex.net/pt/sv/sv02/096,2
Hoppip,3560,sv04.5-096,https://assets.tcgdex.net/pt/sv/sv04.5/096,1
Presa Grande,3561,sv05-096,https://assets.tcgdex.net/pt/sv/sv05/096,2
Grimmsnarl,3562,sv07-096,https://assets.tcgdex.net/pt/sv/sv07/096,3
Juba Sopro,3563,sv08-096,https://assets.tcgdex.net/pt/sv/sv08/096,2
Klefki,3564,sv01-096,https://assets.tcgdex.net/pt/sv/sv01/096,1
Mienfoo,3565,sv04-096,https://assets.tcgdex.net/pt/sv/sv04/096,1
Fezandipiti,3566,sv06-096,https://assets.tcgdex.net/pt/sv/sv06/096,2
Nuzleaf,3567,swsh7-96,https://assets.tcgdex.net/pt/swsh/swsh7/96,2
Diggersby,3568,swsh3-96,https://assets.tcgdex.net/pt/swsh/swsh3/96,2
Mudbray,3569,swsh4-96,https://assets.tcgdex.net/pt/swsh/swsh4/96,2
Weezing de Galar,3570,swsh6-96,https://assets.tcgdex.net/pt/swsh/swsh6/96,2
Aggron V,3571,swsh9-096,https://assets.tcgdex.net/pt/swsh/swsh9/096,4
Armaldo,3572,swsh12-096,https://assets.tcgdex.net/pt/swsh/swsh12/096,2
Nosepass,3573,swsh2-96,https://assets.tcgdex.net/pt/swsh/swsh2/96,2
Mightyena,3574,swsh10-096,https://assets.tcgdex.net/pt/swsh/swsh10/096,2
Eelektrik,3575,swsh8-96,https://assets.tcgdex.net/pt/swsh/swsh8/96,2
Houndoom,3576,swsh5-96,https://assets.tcgdex.net/pt/swsh/swsh5/96,2
Zacian V-ASTRO,3577,swsh12.5-096,https://assets.tcgdex.net/pt/swsh/swsh12.5/096,4
Gliscor,3578,swsh11-096,https://assets.tcgdex.net/pt/swsh/swsh11/096,2
Rhyhorn,3579,swsh1-96,https://assets.tcgdex.net/pt/swsh/swsh1/96,2
Bronzong,3580,xy8-96,https://assets.tcgdex.net/pt/xy/xy8/96,2
Talonflame,3581,xy11-96,https://assets.tcgdex.net/pt/xy/xy11/96,2
Xerneas,3582,xy1-96,https://assets.tcgdex.net/pt/xy/xy1/96,2
Kyogre PrimitivoEX,3583,xy7-96,https://assets.tcgdex.net/pt/xy/xy7/96,4
Excadrill,3584,xy5-96,https://assets.tcgdex.net/pt/xy/xy5/96,2
Sinistea,3585,sv03-097,https://assets.tcgdex.net/pt/sv/sv03/097,1
Hypno,3586,sv03.5-097,https://assets.tcgdex.net/pt/sv/sv03.5/097,2
Mimikyu,3587,sv02-097,https://assets.tcgdex.net/pt/sv/sv02/097,1
Skiploom,3588,sv04.5-097,https://assets.tcgdex.net/pt/sv/sv04.5/097,1
Presa Grande,3589,sv05-097,https://assets.tcgdex.net/pt/sv/sv05/097,2
Bombirdier,3590,sv07-097,https://assets.tcgdex.net/pt/sv/sv07/097,2
Gimmighoul,3591,sv08-097,https://assets.tcgdex.net/pt/sv/sv08/097,1
Fidough,3592,sv01-097,https://assets.tcgdex.net/pt/sv/sv01/097,1
Mienshao,3593,sv04-097,https://assets.tcgdex.net/pt/sv/sv04/097,2
Sandshrew,3594,sv06-097,https://assets.tcgdex.net/pt/sv/sv06/097,1
Shiftry,3595,swsh7-97,https://assets.tcgdex.net/pt/swsh/swsh7/97,2
Passimian,3596,swsh3-97,https://assets.tcgdex.net/pt/swsh/swsh3/97,2
Mudsdale,3597,swsh4-97,https://assets.tcgdex.net/pt/swsh/swsh4/97,2
Moltres de Galar V,3598,swsh6-97,https://assets.tcgdex.net/pt/swsh/swsh6/97,3
Aggron VMAX,3599,swsh9-097,https://assets.tcgdex.net/pt/swsh/swsh9/097,5
Terrakion,3600,swsh12-097,https://assets.tcgdex.net/pt/swsh/swsh12/097,2
Meditite,3601,swsh2-97,https://assets.tcgdex.net/pt/swsh/swsh2/97,1
Absol,3602,swsh10-097,https://assets.tcgdex.net/pt/swsh/swsh10/097,2
Eelektross,3603,swsh8-97,https://assets.tcgdex.net/pt/swsh/swsh8/97,3
Tyranitar V,3604,swsh5-97,https://assets.tcgdex.net/pt/swsh/swsh5/97,4
Zamazenta,3605,swsh12.5-097,https://assets.tcgdex.net/pt/swsh/swsh12.5/097,2
Makuhita,3606,swsh11-097,https://assets.tcgdex.net/pt/swsh/swsh11/097,2
Rhyhorn,3607,swsh1-97,https://assets.tcgdex.net/pt/swsh/swsh1/97,2
Mr. Mime,3608,xy8-97,https://assets.tcgdex.net/pt/xy/xy8/97,1
Hawlucha,3609,xy11-97,https://assets.tcgdex.net/pt/xy/xy11/97,2
Xerneas EX,3610,xy1-97,https://assets.tcgdex.net/pt/xy/xy1/97,3
Groudon Primitivo EX,3611,xy7-97,https://assets.tcgdex.net/pt/xy/xy7/97,4
Excadrill,3612,xy5-97,https://assets.tcgdex.net/pt/xy/xy5/97,2
Polteageist,3613,sv03-098,https://assets.tcgdex.net/pt/sv/sv03/098,1
Krabby,3614,sv03.5-098,https://assets.tcgdex.net/pt/sv/sv03.5/098,1
Ceruledge,3615,sv02-098,https://assets.tcgdex.net/pt/sv/sv02/098,2
Jumpluff,3616,sv04.5-098,https://assets.tcgdex.net/pt/sv/sv04.5/098,2
Choque Areia,3617,sv05-098,https://assets.tcgdex.net/pt/sv/sv05/098,2
Jirachi,3618,sv07-098,https://assets.tcgdex.net/pt/sv/sv07/098,2
Mankey,3619,sv08-098,https://assets.tcgdex.net/pt/sv/sv08/098,1
Fidough,3620,sv01-098,https://assets.tcgdex.net/pt/sv/sv01/098,1
Hoopa ex,3621,sv04-098,https://assets.tcgdex.net/pt/sv/sv04/098,3
Sandslash,3622,sv06-098,https://assets.tcgdex.net/pt/sv/sv06/098,2
Scraggy,3623,swsh7-98,https://assets.tcgdex.net/pt/swsh/swsh7/98,1
Sirfetch'd de Galar,3624,swsh3-98,https://assets.tcgdex.net/pt/swsh/swsh3/98,2
Coalossal V,3625,swsh4-98,https://assets.tcgdex.net/pt/swsh/swsh4/98,3
Slowking de Galar,3626,swsh6-98,https://assets.tcgdex.net/pt/swsh/swsh6/98,2
Wormadam,3627,swsh9-098,https://assets.tcgdex.net/pt/swsh/swsh9/098,2
Hawlucha,3628,swsh12-098,https://assets.tcgdex.net/pt/swsh/swsh12/098,2
Medicham,3629,swsh2-98,https://assets.tcgdex.net/pt/swsh/swsh2/98,2
Darkrai V,3630,swsh10-098,https://assets.tcgdex.net/pt/swsh/swsh10/098,3
Helioptile,3631,swsh8-98,https://assets.tcgdex.net/pt/swsh/swsh8/98,1
Morpeko,3632,swsh5-98,https://assets.tcgdex.net/pt/swsh/swsh5/98,2
Zamazenta V,3633,swsh12.5-098,https://assets.tcgdex.net/pt/swsh/swsh12.5/098,3
Hariyama,3634,swsh11-098,https://assets.tcgdex.net/pt/swsh/swsh11/098,2
Rhydon,3635,swsh1-98,https://assets.tcgdex.net/pt/swsh/swsh1/98,2
Snubbull,3636,xy8-98,https://assets.tcgdex.net/pt/xy/xy8/98,1
Thundurus EX,3637,xy6-98,https://assets.tcgdex.net/pt/xy/xy6/98,3
Doduo,3638,xy1-98,https://assets.tcgdex.net/pt/xy/xy1/98,1
M-Rayquaza EX,3639,xy7-98,https://assets.tcgdex.net/pt/xy/xy7/98,3
Honedge,3640,xy5-98,https://assets.tcgdex.net/pt/xy/xy5/98,1
Greavard,3641,sv03-099,https://assets.tcgdex.net/pt/sv/sv03/099,1
Kingler,3642,sv03.5-099,https://assets.tcgdex.net/pt/sv/sv03.5/099,2
Rabsca,3643,sv02-099,https://assets.tcgdex.net/pt/sv/sv02/099,1
Pineco,3644,sv04.5-099,https://assets.tcgdex.net/pt/sv/sv04.5/099,1
Rocha Férrea ex,3645,sv05-099,https://assets.tcgdex.net/pt/sv/sv05/099,4
Klink,3646,sv07-099,https://assets.tcgdex.net/pt/sv/sv07/099,1
Primeape,3647,sv08-099,https://assets.tcgdex.net/pt/sv/sv08/099,2
Dachsbun,3648,sv01-099,https://assets.tcgdex.net/pt/sv/sv01/099,2
Minior,3649,sv04-099,https://assets.tcgdex.net/pt/sv/sv04/099,1
Growlithe de Hisui,3650,sv06-099,https://assets.tcgdex.net/pt/sv/sv06/099,2
Scrafty,3651,swsh7-99,https://assets.tcgdex.net/pt/swsh/swsh7/99,2
Slowbro de Galar V,3652,swsh3-99,https://assets.tcgdex.net/pt/swsh/swsh3/99,3
Coalossal VMAX,3653,swsh4-99,https://assets.tcgdex.net/pt/swsh/swsh4/99,5
Slowking de Galar V,3654,swsh6-99,https://assets.tcgdex.net/pt/swsh/swsh6/99,3
Probopass,3655,swsh9-099,https://assets.tcgdex.net/pt/swsh/swsh9/099,2
Sandygast,3656,swsh12-099,https://assets.tcgdex.net/pt/swsh/swsh12/099,2
Barboach,3657,swsh2-99,https://assets.tcgdex.net/pt/swsh/swsh2/99,1
Darkrai V-ASTRO,3658,swsh10-099,https://assets.tcgdex.net/pt/swsh/swsh10/099,4
Heliolisk,3659,swsh8-99,https://assets.tcgdex.net/pt/swsh/swsh8/99,2
Steelix,3660,swsh5-99,https://assets.tcgdex.net/pt/swsh/swsh5/99,3
Zamazenta V-ASTRO,3661,swsh12.5-099,https://assets.tcgdex.net/pt/swsh/swsh12.5/099,4
Meditite,3662,swsh11-099,https://assets.tcgdex.net/pt/swsh/swsh11/099,1
Rhyperior,3663,swsh1-99,https://assets.tcgdex.net/pt/swsh/swsh1/99,3
Granbull,3664,xy8-99,https://assets.tcgdex.net/pt/xy/xy8/99,2
Gallade EX,3665,xy6-99,https://assets.tcgdex.net/pt/xy/xy6/99,3
Dodrio,3666,xy1-99,https://assets.tcgdex.net/pt/xy/xy1/99,2
Doublade,3667,xy5-99,https://assets.tcgdex.net/pt/xy/xy5/99,2
Greavard,3668,sv03-100,https://assets.tcgdex.net/pt/sv/sv03/100,2
Voltorb,3669,sv03.5-100,https://assets.tcgdex.net/pt/sv/sv03.5/100,1
Tinkatink,3670,sv02-100,https://assets.tcgdex.net/pt/sv/sv02/100,1
Snover,3671,sv04.5-100,https://assets.tcgdex.net/pt/sv/sv04.5/100,2
Ekans,3672,sv05-100,https://assets.tcgdex.net/pt/sv/sv05/100,1
Klang,3673,sv07-100,https://assets.tcgdex.net/pt/sv/sv07/100,2
Annihilape,3674,sv08-100,https://assets.tcgdex.net/pt/sv/sv08/100,2
Flittle,3675,sv01-100,https://assets.tcgdex.net/pt/sv/sv01/100,1
Toxtricity ex,3676,sv04-100,https://assets.tcgdex.net/pt/sv/sv04/100,4
Arcanine de Hisui,3677,sv06-100,https://assets.tcgdex.net/pt/sv/sv06/100,2
Garbodor V,3678,swsh7-100,https://assets.tcgdex.net/pt/swsh/swsh7/100,3
